Key,english
modstockar15acesocomgen4Desc,"Weight: [4FBE28]0.470kg[-]\nErgonomics: [4FBE28]+40%[-]\nHipfire Accuracy: [4FBE28]+40%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1"
modstockar15hke1Desc,"Weight: [4FBE28]0.520kg[-]\nErgonomics: [4FBE28]+12%[-]\nHipfire Accuracy: [4FBE28]+12%[-]\n\nCompatibility: Vector 9/45, STM-9, MP7A1, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, AK-12, AK-107, AK-103, RD-704, Mk47, AK-109, 9A-91, AS VAL, M590A1, M870, MP-153, Saiga-12K"
modstockar15ergof93proDesc,"Weight: [4FBE28]0.590kg[-]\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+20%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1"
modstockfnminimilightweightDesc,"Weight: [4FBE28]0.300kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: FN Minimi"
modstocksigtelescopingDesc,"Weight: [4FBE28]0.340kg[-]\nErgonomics: [4FBE28]+45%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: SIG MPX/MCX/MCX Spear & SCAR-H"
modstockmaximcqbDesc,"Weight: [4FBE28]0.500kg[-]\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+20%[-]\n\nCompatibility: SIG MPX/MCX/MCX Spear & SCAR-H"
modstockpmmulssDesc,"Weight: [4FBE28]0.460kg[-]\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+35%[-]\n\nCompatibility: SIG MPX/MCX/MCX Spear & SCAR-H"
modstockSA58paraSPRDesc,"Weight: [4FBE28]0.950kg[-]\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: FN FAL"
modstockSA58paraBRSDesc,"Weight: [4FBE28]0.810kg[-]\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: FN FAL"
modstockVLtorVSS11Desc,"Weight: [4FBE28]0.630kg[-]\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+20%[-]\n\nCompatibility: SCAR-H"
modstock417hke2Desc,"Weight: [4FBE28]0.550kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: HK417 & G28"
modstockpkzenitpt2Desc,"Weight: [4FBE28]0.640kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: PKP Pecheneg"

modm203grenadelaunchers,"[BB00FF]M203 40mm Underbarrel Grenade Launcher[-]"
modm203grenadelaunchersDesc,"Weight: [4FBE28]1.360kg[-]\nMount this grenade launcher on your gun to shoot grenades.\nPress [D3CE1D]X[-] to switch to grenade launcher.\n\nCompatibility: most firearms"
modgp25grenadelauncher,"[BB00FF]GP-25 40mm Underbarrel Grenade Launcher[-]"
modgp25grenadelauncherDesc,"Weight: [4FBE28]1.400kg[-]\nMount this grenade launcher on your gun to shoot grenades.\nPress [D3CE1D]X[-] to switch to grenade launcher.\n\nCompatibility: AK-74N/M, AK-12, AK-107, AKMN, AK-103, AK-109"
modm203grenadelaunchersSchematic,"[BB00FF]M203 GL[-] Schematic"
modgp25grenadelauncherSchematic,"[BB00FF]GP-25 GL[-] Schematic"

mag_mr153_izhmeh_12g_8,"[004CFF]MP-153 8-Shell Magazine[-]"
mag_mr153_izhmeh_12g_8Desc,"Increases your total magazine size to [4FBE28]9[-] rounds.\n[FF4F33]10%[-] worse hipfire accuracy.\n\nCompatibility: MP-153, MP-155 'Ultima'. Blocks silencers from MP-155 'Ultima'."
modmag_870_remington_magazine_extension_12g_10,"[004CFF]M870 10-shell Magazine[-]"
modmag_870_remington_magazine_extension_12g_10,"Increases your total magazine size to [4FBE28]11[-] rounds.\n[FF4F33]10%[-] worse hipfire accuracy.\n\nCompatibility: M870."
modmag_saiga12_maxrounds_powermag_20_12x76_20,"[BB00FF]Saiga12K MaxRounds Powermag 20-round magazine[-]"
modmag_saiga12_maxrounds_powermag_20_12x76_20Desc,"Increases your total magazine size to [4FBE28]20[-] rounds.\n[FF4F33]15%[-] worse hipfire accuracy.\n\nCompatibility: Saiga 12K."
modmag_aa12_mps_aa12_drum_mag_12g_20,"[BB00FF]AA-12 20-round Drum Magazine[-]"
modmag_aa12_mps_aa12_drum_mag_12g_20Desc,"Increases your total magazine size to [4FBE28]20[-] rounds.\n[FF4F33]15%[-] worse hipfire accuracy.\n\nCompatibility: AA-12."
modmag_aa12_drum_mag_12g_32,"[FFD700]AA-12 32-round Drum Magazine[-]"
modmag_aa12_drum_mag_12g_32Desc,"Increases your total magazine size to [4FBE28]32[-] rounds.\n[FF4F33]20%[-] worse hipfire accuracy.\n\nCompatibility: AA-12."
modmag_m3_tonisystem_magazine_extension_12g_13,"[004CFF]M3 Tonisystem 13-shell Magazine[-]"
modmag_m3_tonisystem_magazine_extension_12g_13Desc,"Increases your total magazine size to [4FBE28]14[-] rounds.\n[FF4F33]13%[-] worse hipfire accuracy.\n\nCompatibility: M3 Benelli. Blocks silencers from M3 Benelli."
modmag_m3_benelli_std_12g_7,"[004CFF]M3 standard 7-shell Magazine[-]"
modmag_m3_benelli_std_12g_7Desc,"Increases your total magazine size to [4FBE28]8[-] rounds.\n[FF4F33]5%[-] worse hipfire accuracy.\n\nCompatibility: M3 Benelli."

resourceCellulosePowder,"Cellulose Powder"
resourceCellulosePowderDesc,"Cellulose powder constitutes one-eighth of the total composition in the production of nitrocellulose powder.\nCrafted in lots of [D3CE1D]8[-]."
resourceNitricAcid,"HNO₃ (~68%)"
resourceNitricAcidDesc,"Nitric Acid constitutes three-eighth of the total composition in the production of nitrocellulose powder."
resourceSulfuricAcid,"H₂SO₄ (~98%)"
resourceSulfuricAcidDesc,"Sulfuric Acid constitutes four-eighth of the total composition in the production of nitrocellulose powder."

resourceWeaponRepairKit,"Weapon Repair Kit"
resourceWeaponRepairKitDesc,"Weapon repair kits are used to repair all kinds of ranged firearms.\nCrafted in lots of [D3CE1D]4[-]."
resourceArmorRepairKit,"Armor Repair Kit"
resourcePrinterPaper,"Printer Paper"
resourcePrinterPaperDesc,"Printer paper can be scrapped to get important resources."
resourceToiletPaper,"Toilet Paper"
resourceToiletPaperDesc,"Toilet paper can be scrapped to get important resources."
resourceClassicMatches,"Matches"
resourceClassicMatchesDesc,"Matches can be crafted to makeshift gunpowder. Is useful for making pipe bombs with the gunpowder or making sulfuric acid."
resourceBottleOfHydrogenPeroxide,"Bottle Of Hydrogen Peroxide"
resourceBottleOfHydrogenPeroxideDesc,"Hydrogen peroxide can be used to make water drinkable and is useful in many other ways."
resourceCanisterWithPurifiedWater,"Canister With Purified Water"
resourceCanisterWithPurifiedWaterDesc,"This canister contains a lot of valuable water. It can be used in chemical crafting too."
resourceCanOfWhiteSalt,"Can Of White Salt"
resourceCanOfWhiteSaltDesc,"Salt has been used for hundreds of years. Can be useful for food and crafting chemical items."
resourceOxBbleach,"Ox Bleach"
resourceOxBbleachDesc,"Bleach can be used to disinfect water. Is an useful ingredient in chemical crafting."
resourceSmokedChimneyDrainCleaner,"Drain Cleaner"
resourceSmokedChimneyDrainCleanerDesc,"Is an useful ingredient for crafting chemicals."

resourceWeaponParts,"[09FF00]Weapon Parts[-]"
resourceWeaponPartsDesc,"Weapon parts are a valuable resource, especially in armaments crafting."
resourceWD40,"WD40 (100ml)"
resourceWD40Desc,"A rare resource with many uses."
resourceMultitool,"[09FF00]Leatherman Multitool[-]"
resourceMultitoolDesc,"A rare tool with many different applications.\n\nUsed to craft T1 & T2 schematics and T2 items & modifiers."
resourceToolset,"[FFD700]Toolset[-]"
resourceToolsetDesc,"A repairman's bag with a set of different tools.\n\nUsed to craft T3/4/5 schematics and T5 items & modifiers."
resourceDisposableSyringe,"Disposable Syringe"
resourceDisposableSyringeDesc,"You wouldn't want to use it, but it is how it is."
resourcePileOfMeds,"Pile Of Meds"
resourcePileOfMedsDesc,"Useful for crafting medicals."
resourceSalineSolution,"Saline Solution (NaCi)"
resourceSalineSolutionDesc,"Useful for crafting a various spectrum of medical useables."

medicalInjectorAdrenaline,"Adrenaline Injector"
medicalInjectorAdrenalineDesc,"Ideal for situations, where quick movement is essential.\n\nCompatibility: [D3CE1D]Perftoran[-] or [D3CE1D]Morphine[-].\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjectorMorphine,"Morphine Injector"
medicalInjectorMorphineDesc,"Ideal for situations, where your health is critical. The strong painkillers reduce incomming damage and allow you to fight through injuries.\n\nCompatibility: [D3CE1D]Adrenaline[-]\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjectorPerfortran,"Perfotoran Injector"
medicalInjectorPerfortranDesc,"Prevents bleedings. Your maximum health is decreased temporarily, but your health regeneration is significantly boosted.\n\nCompatibility: [D3CE1D]Adrenaline[-]\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjectorPropitalRegenerativeStim,"Propital Regenerative Injector"
medicalInjectorPropitalRegenerativeStimDesc,"Increases your maximum health and accelerates health regeneration over time.\n\nCompatibility: [D3CE1D]Trimadol[-]\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjectorSJ12,"Trimadol Stimulant Injector"
medicalInjectorSJ12Desc,"Ideal for situations, where physical strenght and stamina are crucial. Strong painkiller, that allow you to sustain heavy physical activities.\n\nCompatibility: [D3CE1D]Propital[-]\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."
medicalInjector2A2,"2A2-(b-TG) Stimulant Injector"
medicalInjector2A2Desc,"Ideal for situations, where you need absolute recoil control and enhanced gun-handling abilities.\n\nCompatibility: Anything besides [D3CE1D]Adrenaline[-] is deadly.\nUsing incompatible injectors can lead to very negative and even [FF4F33]lethal[-] effects.\n\nCrafted in lots of [D3CE1D]3[-]."

buffTooltipTrip1,"[FF4F33]Oh Shit.. What's Going On..[-]"
buffTooltipTrip2,"[FF4F33]Fuck.. Shit.. Shit..[-]"
medicalInjectorMULE,"M.U.L.E. Injector"
medicalInjectorMULEDesc,"Is used to expant the body's abilities before long marches.\n\nCompatibility: No known cross-reactions with other active ingredients.\n\nCrafted in lots of [D3CE1D]1[-]"

medicalIFAK,"IFAK"
medicalIFAKDesc,"Individual first aid kit. Can heal your wounds, but can't heal your soul."
medicalSalewa,"Salewa"
medicalSalewaDesc,"A first aid kit containing various types of helpful medicals."
medicalCMS,"CMS Surgical Kit"
medicalCMSDesc,"Compact surgical kid, perfectly suited to gain lost health due to death penalty."
medicalSurv12,"[BB00FF]Surv12 Field Surgical Kit[-]"
medicalSurv12Desc,"Advanced surgical kid with high quality tools to gain back great amounts of lost health from death penalty."

bundleEftResourceNitricAcid,"HNO₃ (1950)"
bundleEftResourceNitricAcid_2,"HNO₃ (780)"
bundleEftResourceSulfuricAcid,"H₂SO₄ (10000)"
bundleEftResourceSulfuricAcid_2,"H₂SO₄ (1250)"

bundleWeaponsCaseT2_1,"Weapons Case"
bundleWeaponsCaseT2_2,"Weapons Case"

bundlePistolCaseGoldenTT,"[FFD700]Golden Pistol Case[-]"
bundlePistolCaseTT,"Pistol Case"
bundlePistolCaseTTM,"Pistol Case"
bundlePistolCasePB,"Pistol Case"
bundlePistolCasePM,"Pistol Case"
bundlePistolCaseAPS,"Pistol Case"
bundlePistolCaseG17,"Pistol Case"
bundlePistolCaseP226,"Pistol Case"
bundlePistolCaseM9A3,"Pistol Case"
bundlePistolCaseG18C,"Pistol Case"
bundlePistolCaseSR1MP,"Pistol Case"
bundlePistolCaseUSP45T,"Pistol Case"
bundlePistolCase1911,"Pistol Case"
bundlePistolCaseUSP45M,"Pistol Case"
bundlePistolCaseM45,"Pistol Case"
bundlePistolCaseFS,"Pistol Case"
bundlePistolCaseRSH,"Pistol Case"
bundleMoneyCase,"[FFD700]Money Case[-]"
bundleMoneyCaseDesc,"Money cases contain large amounts of cash."
bundleWallet,"Wallet"
bundleWalletDesc,"Wallets contain cash."
resourceNewspaper,"Newspaper"
resourceNewspaperDesc,"Newspapers can be scrapped to obtain paper."
resourceOldBook,"Old Book"
resourceOldBookDesc,"Books can be scrapped to obtain paper."
bundleCraftableRouble,"Rouble Bundle (10.000)"
bundleCraftableRoubleDesc,"You can craft these bundles from Roubles to minimise the space, which they take up in your inventory."
bundleFoodContainer,"Food Container"
bundleFoodContainerDesc,"Food containers contain food and drinks."
bundleMedics,"Medicine Case"
bundleMedicsDesc,"Medicine cases contain medical items."
bundleInjectorCase,"Injector Case"
bundleInjectorCaseDesc,"Injector cases contain medical injectors."
bundlePistolCaseGroupDesc,"Pistol cases contain random pistols and their respective ammunition."

medicalT1-2,"Tier 1: Infantry First Aid Kit"
medicalT1-3,"Tier 1: Adrenaline Injector"
medicalT1-4,"Tier 1: Morphine Injector"
medicalT2-3,"Tier 2: Perfotoran Injector"
medicalT2-4,"Tier 2: Propital Injector"
medicalT3-3,"Tier 3: Salewa First Aid Kit"
medicalT3-4,"Tier 3: Trimadol & 2A2-(b-TG) Injectors"

explosivesT1-2,"Tier 1: Timed Charge"
explosivesT1-3,"Tier 1: Grenade"
explosivesT1-4,"Tier 1: Cooking Pot Landmine"
explosivesT3-3,"Tier 3: Grenade Launchers & Ammo"

modCrosshairOnAim,item_modifiers,mod,,,Crosshair On Aim

perkAdrenalineRushName,"Combat Stimulant"
perkAdrenalineRushDesc,"Increases injector efficiency and adrenaline rush survivability."
perkAdrenalineRush1LongDesc,"Adrenaline rush effect is [4FBE28]100%[-] more effective and now has a cooldown-phase.\nIf your health drops below [4FBE28]20hp[-], your attack and run speed are [4FBE28]30%[-] faster, you loose [4FBE28]50%[-] less stamina, and your reload speed is [4FBE28]doubled[-]. Your regeneration rate heals [4FBE28]1[-] health every [4FBE28]4[-] seconds.\nCooldown Phase: Between [4FBE28]20hp[-] and [4FBE28]25hp[-], those stats keep going, while being [4FBE28]25%[-] less effective.\n\nInjectors last [4FBE28]10%[-] longer."
perkAdrenalineRush2LongDesc,"Adrenaline rush buff is now starting below [4FBE28]35hp[-].\n\nInjectors last [4FBE28]25%[-] longer."
perkAdrenalineRush3LongDesc,"Adrenaline rush buff is now starting below [4FBE28]45hp[-].\n\nInjectors last [4FBE28]50%[-] longer."
perkAdrenalineRush4LongDesc,"Adrenaline rush buff is now starting below [4FBE28]60hp[-].\n\nInjectors last [4FBE28]100%[-] longer.\nBonus: All injectors require one less saline solution to craft."

09FF00 2
004CFF 3
BB00FF 4
FFD700 5

modpistolscopemount,"Pistol Scope/Tactical Mount"
modpistolscopemountDesc,"This attachment enables optics/laser/light on these pistols: PM Alphadog, M9A3, FN-57, P226R."
modrailhandguard,"Rail System Handguard"
modrailhandguardDesc,"This attachment adds a rail-system to some guns without picatinny rails, allowing the installation of additional attachments on your guns like: underbarrel, canted sight, foregrip, laser/light, bipod...; Guns with shorter handguards/rail platform (examples: M4A1, MP5, AKM) would require a 'foregrip' as a pre-requirement before laser/light could be installed. "
modm203grenadelaunchersDesc,"Weight: [4FBE28]1.360kg[-]\nMount this grenade launcher on your gun to shoot grenades.\nPress [D3CE1D]X[-] to switch to grenade launcher.\n\nCompatibility: many Rifles, some SMGs and Saiga 12K. "
modgp25grenadelauncherDesc,"Weight: [4FBE28]1.400kg[-]\nMount this grenade launcher on your gun to shoot grenades.\nPress [D3CE1D]X[-] to switch to grenade launcher.\n\nCompatibility: All AK variants and not AKS-74UN. "

modscopePU3_5x,"[09FF00]PU 3.5x Scope[-]"
modscopePU3_5xDesc,"Weight: [4FBE28]0.440kg[-]\n\nCompatibility: Mosin Nagant, SVT-40"
modscopeaimpointAcroP1,"[09FF00]Aimpoint ACRO P-1 Reflex Sight[-]"
modscopeaimpointAcroP1Desc,"Weight: [4FBE28]0.130kg[-]\n\nCompatibility: most firearms"
modscopeaimpointMicroH2,"[09FF00]Aimpoint Micro H2 Reflex Sight[-]"
modscopeaimpointMicroH2Desc,"Weight: [4FBE28]0.109kg[-]\n\nCompatibility: most firearms"
modscopeaimpointMicroT1,"[09FF00]Aimpoint Micro T1 Reflex Sight[-]"
modscopeaimpointMicroT1Desc,"Weight: [4FBE28]0.099kg[-]\n\nCompatibility: most firearms"
modscopeBelOMOpk06,"[09FF00]BelOMO PK-06 Reflex Sight[-]"
modscopeBelOMOpk06Desc,"Weight: [4FBE28]0.090kg[-]\n\nCompatibility: most firearms"
modscopeburrisfastfire,"[09FF00]Burris Fastfire Reflex 3 Sight[-]"
modscopeburrisfastfireDesc,"Weight: [4FBE28]0.042kg[-]\n\nCompatibility: most firearms"
modscopeSIGromeo4,"[09FF00]SIG SAUER ROMEO 4 Reflex Sight[-]"
modscopeSIGromeo4Desc,"Weight: [4FBE28]0.104kg[-]\n\nCompatibility: most firearms"
modscopeRMR,"[09FF00]Trijicon RMR Reflex Sight[-]"
modscopeRMRDesc,"Weight: [4FBE28]0.042kg[-]\n\nCompatibility: most firearms"
modscopeleupolddeltapoint,"[09FF00]Leupold DeltaPoint Reflex Sight[-]"
modscopeleupolddeltapointDesc,"Weight: [4FBE28]0.098kg[-]\n\nCompatibility: most firearms"
modscopeAimPointCompM4,"[09FF00]AimPoint CompM4 Reflex Sight[-]"
modscopeAimPointCompM4Desc,"Weight: [4FBE28]0.445kg[-]\n\nCompatibility: most firearms"
modscopeAimPointPro,"[09FF00]AimPoint PRO Reflex Sight[-]"
modscopeAimPointProDesc,"Weight: [4FBE28]0.345kg[-]\n\nCompatibility: most firearms"
modscopeaksionEKP818,"[09FF00]Aksion Kobra EKP-8-18 Reflex Sight[-]"
modscopeaksionEKP818Desc,"Weight: [4FBE28]0.270kg[-]\n\nCompatibility: most firearms"
modscopeaksionEKP1s03,"[09FF00]Aksion Kobra EKP-1S-03 Reflex Sight Dovetail[-]"
modscopeaksionEKP1s03Desc,"Weight: [4FBE28]0.270kg[-]\n\nCompatibility: firearms with dovetail platform"
modscopeaksionEKP802,"[09FF00]Aksion Kobra EKP-8-02 Reflex Sight Dovetail[-]"
modscopeaksionEKP802Desc,"Weight: [4FBE28]0.270kg[-]\n\nCompatibility: firearms with dovetail platform"
modscopeBelOMOdovetailPKAA,"[09FF00]BelOMO PK-AA Reflex Sight Dovetail[-]"
modscopeBelOMOdovetailPKAADesc,"Weight: [4FBE28]0.450kg[-]\n\nCompatibility: firearms with dovetail platform"
modscopeElcanSpecterHCO,"[09FF00]Elcan Specter HCO Holographic Sight[-]"
modscopeElcanSpecterHCODesc,"Weight: [4FBE28]0.433kg[-]\n\nCompatibility: most firearms"
modscopeLeapersUTG,"[09FF00]Leapers UTG Reflex Sight[-]"
modscopeLeapersUTGDesc,"Weight: [4FBE28]0.227kg[-]\n\nCompatibility: most firearms"
modscopeNPZPK1,"[09FF00]NPZ PK-1 Obzor Reflex Sight Dovetail[-]"
modscopeNPZPK1Desc,"Weight: [4FBE28]0.520kg[-]\n\nCompatibility: firearms with dovetail platform"
modscopeOKP7dovetail,"[09FF00]OKP-7 Reflex Sight Dovetail[-]"
modscopeOKP7dovetailDesc,"Weight: [4FBE28]0.295kg[-]\n\nCompatibility: firearms with dovetail platform"
modscopeSIGRomeo8T,"[09FF00]SIG Sauer ROMEO8T Reflex Sight[-]"
modscopeSIGRomeo8TDesc,"Weight: [4FBE28]0.388kg[-]\n\nCompatibility: most firearms"
modscopeSRS02,"[09FF00]Trijicon SRS 02 Reflex Sight[-]"
modscopeSRS02Desc,"Weight: [4FBE28]0.390kg[-]\n\nCompatibility: most firearms"
modscopeValdayKrechet,"[09FF00]Valday Krechet Reflex Sight[-]"
modscopeValdayKrechetDesc,"Weight: [4FBE28]0.350kg[-]\n\nCompatibility: most firearms"
modscopeValdayPK120,"[09FF00]Valday PK-120 Reflex Sight[-]"
modscopeValdayPK120Desc,"Weight: [4FBE28]0.297kg[-]\n\nCompatibility: most firearms"
modscopeVOMZPiladP1,"[09FF00]VOMZ Pilad P1x42 Reflex Sight[-]"
modscopeVOMZPiladP1Desc,"Weight: [4FBE28]0.297kg[-]\n\nCompatibility: most firearms"
modscopeVortexRazorAMGUH1,"[09FF00]Vortex Razor AMG UH-1 Reflex Sight[-]"
modscopeVortexRazorAMGUH1Desc,"Weight: [4FBE28]0.160kg[-]\n\nCompatibility: most firearms"
modscopewalthermrsreflex,"[09FF00]Walther MRS Reflex Sight[-]"
modscopewalthermrsreflexDesc,"Weight: [4FBE28]0.113kg[-]\n\nCompatibility: most firearms"
modscopeWilcoxBossXeHP,"[09FF00]Wilcox BOSS Xe Reflex Sight[-]"
modscopeWilcoxBossXeHPDesc,"Weight: [4FBE28]0.250kg[-]\n\nCompatibility: most firearms"
modscopeokp7reflex,"[09FF00]OKP-7 Reflex Sight[-]"
modscopeokp7reflexDesc,"Weight: [4FBE28]0.295kg[-]\n\nCompatibility: most firearms"
modscopeEOTech553holo,"[09FF00]EOTech 553[-]"
modscopeEOTech553holoDesc,"Weight: [4FBE28]0.349kg[-]\n\nCompatibility: most firearms"
modscopeFNP90ringreflex,"[004CFF]P90 Ring Reflex Sight[-]"
modscopeFNP90ringreflexDesc,"Weight: [4FBE28]0.297kg[-]\n\nCompatibility: P90"

modscopeElcanSpecterDR,"[004CFF]ELCAN SpecterDR 1x/4x Scope[-]"
modscopeElcanSpecterDRDesc,"Weight: [4FBE28]0.640kg[-]\n\nCompatibility: most firearms"
modscopeKibaArmsPrism,"[004CFF]Primary Arms Compact Prism 2.5x[-]"
modscopeKibaArmsPrismDesc,"Weight: [4FBE28]0.432kg[-]\n\nCompatibility: most firearms"
modscopeNPZ1p78,"[004CFF]NPZ 1P78-1 2.8x Scope Dovetail[-]"
modscopeNPZ1p78Desc,"Weight: [4FBE28]0.640kg[-]\n\nCompatibility: firearms with dovetail platform"
modscopeNPZ1p29,"NPZ 1P29 4x Scope Dovetail"
modscopeNPZ1p29Desc,"Weight: [4FBE28]0.500kg[-]\n\nCompatibility: firearms with dovetail platform"
modscopeBelOMOPSO1M2,"[09FF00]BelOMO PSO-1M2-1 4x24 Scope Dovetail[-]"
modscopeBelOMOPSO1M2Desc,"Weight: [4FBE28]0.600kg[-]\n\nCompatibility: firearms with dovetail platform"
modscopemonstrumcompact,"[09FF00]Monstrum Compact Scope[-]"
modscopemonstrumcompactDesc,"Weight: [4FBE28]0.425kg[-]\n\nCompatibility: most firearms"
modscopeSwampFoxPrism,"[09FF00]SwampFox Trihawk Prism 3x30 Scope[-]"
modscopeSwampFoxPrismDesc,"Weight: [4FBE28]0.436kg[-]\n\nCompatibility: most firearms"
modscopeeotechhhshybrid,"[004CFF]EOTech HHS Hybrid Sight[-]"
modscopeeotechhhshybridDesc,"Weight: [4FBE28]0.635kg[-]\n\nCompatibility: most firearms"
modscopeacogta01NSN4x32,"[004CFF]Trijicon ACOG TA01NSN 4x32 Scope[-]"
modscopeacogta01NSN4x32Desc,"Weight: [4FBE28]0.506kg[-]\n\nCompatibility: most firearms"
modscopeacogta11D35x,"[004CFF]Trijicon ACOG TA11D 3.5x35 Scope[-]"
modscopeacogta11D35xDesc,"Weight: [4FBE28]0.506kg[-]\n\nCompatibility: most firearms"
modscopeLeupoldMark4Hamr,"[004CFF]Leupold Mark 4 HAMR 4x24 Hybrid Scope[-]"
modscopeLeupoldMark4HamrDesc,"Weight: [4FBE28]0.411kg[-]\n\nCompatibility: most firearms"
modscopeSIGBravo4,"[004CFF]SIG Sauer BRAVO4 4x30 Scope[-]"
modscopeSIGBravo4Desc,"Weight: [4FBE28]0.419kg[-]\n\nCompatibility: most firearms"
modscopeValdayPS320,"[004CFF]Valday PS-320 1/6x Scope[-]"
modscopeValdayPS320Desc,"Weight: [4FBE28]0.570kg[-]\n\nCompatibility: most firearms"
modscopeSBPMII18x2430mm,"[004CFF]Schmidt & Bender PM II 1-8x24 Scope[-]"
modscopeSBPMII18x2430mmDesc,"Weight: [4FBE28]1.139kg[-]\n\nCompatibility: most firearms"
modscopeSBPMII320x5034mm,"[004CFF]Schmid & Bender PM II 3-20x50 Scope[-]"
modscopeSBPMII320x5034mmDesc,"Weight: [4FBE28]1.240kg[-]\n\nCompatibility: most firearms"
modscopeSBPMII525x5634mm,"[004CFF]Schmidt & Bender PM II 5-25x56 Scope[-]"
modscopeSBPMII525x5634mmDesc,"Weight: [4FBE28]1.420kg[-]\n\nCompatibility: most firearms"
modscopeBFTac3014x2430mm,"[004CFF]Burris Fullfield TAC30 1-4x24 Scope[-]"
modscopeBFTac3014x2430mmDesc,"Weight: [4FBE28]0.726kg[-]\n\nCompatibility: most firearms"
modscopeEOTVudu16x2430mm,"[004CFF]EOTech Vudu 1-6x24 Scope[-]"
modscopeEOTVudu16x2430mmDesc,"Weight: [4FBE28]0.816kg[-]\n\nCompatibility: most firearms"
modscopeLeupoldMark4LR30mm,"[004CFF]Leupold Mark4 LR 6.5-20x50 Scope[-]"
modscopeLeupoldMark4LR30mmDesc,"Weight: [4FBE28]0.870kg[-]\n\nCompatibility: most firearms"
modscopeMarchTactical30mm,"[004CFF]March Tactical 3-24x42 Scope[-]"
modscopeMarchTactical30mmDesc,"Weight: [4FBE28]0.890kg[-]\n\nCompatibility: most firearms"
modscopeSIGTango6T16x2430mm,"[004CFF]SIG Sauer TANGO6T 1-6x24 Scope[-]"
modscopeSIGTango6T16x2430mmDesc,"Weight: [4FBE28]0.876kg[-]\n\nCompatibility: most firearms"
modscopeRazorHDGen216x2430mm,"[004CFF]Vortex Razor HD Gen.2 1-6x24 Scope[-]"
modscopeRazorHDGen216x2430mmDesc,"Weight: [4FBE28]0.820kg[-]\n\nCompatibility: most firearms"
modscopeNFATACR735x5634mm,"[004CFF]Nightforce ATACR 7-35x56 Scope[-]"
modscopeNFATACR735x5634mmDesc,"Weight: [4FBE28]1.363kg[-]\n\nCompatibility: most firearms"
modscopeHensoldtFF416x5634mm,"[004CFF]Hensoldt FF 4-16x56 Scope[-]"
modscopeHensoldtFF416x5634mmDesc,"Weight: [4FBE28]1.150kg[-]\n\nCompatibility: most firearms"
modscopeNCStarADO,"[004CFF]NcSTAR ADO P4 3-9x42 Hybrid Scope[-]"
modscopeNCStarADODesc,"Weight: [4FBE28]0.595kg[-]\n\nCompatibility: most firearms"
modscopeKMZ1p69Weaver,"[004CFF]KMZ 1P69 3-10x Scope Weaver[-]"
modscopeKMZ1p69WeaverDesc,"Weight: [4FBE28]0.940kg[-]\n\nCompatibility: most firearms"
modscopeKMZ1p69Dovetail,"[004CFF]KMZ 1P69 3-10x Scope Dovetail[-]"
modscopeKMZ1p69DovetailDesc,"Weight: [4FBE28]0.940kg[-]\n\nCompatibility: firearms with dovetail platform"

modscopeaimpointAcroP1canted,[09FF00]Aimpoint ACRO P-1 reflex sight (Canted)[-]
modscopeaimpointAcroP1cantedDesc,"Same optic, mounted on a back-up offset sight mount for quick closed-range target acquisition. Use 'F' key to activate. "
modscopeaimpointMicroH2canted,[09FF00]Aimpoint Micro H-2 reflex sight (Canted)[-]
